num_shells num_filled freq ml p   label energy
          15          4  1.0  2  11 rm    11.264070658144306
           7          2  0.1  0   8 add   1.1549880204719118
           7          2  0.1  0   1 rm    0.8924989625111839
           7          2  0.1  1  14 add   1.227284070943572
           7          2  0.1  1   5 rm    0.9445769770745792
           7          2  0.1  2   7 add   1.127011558148909
           7          2 0.28  0   8 add   2.372655997689451
           7          2 0.28  0   1 rm    1.7335671427328239
           7          2 0.28  1  14 add   2.573780028677708
           7          2 0.28  1   5 rm    1.9126700147215137
           7          2 0.28  2   7 add   2.3214688999827886
           7          2  1.0  0   8 add   6.068165641438318
           7          2  1.0  0   1 rm    3.9470053333452126
           7          2  1.0  1  14 add   6.873688146744516
           7          2  1.0  1   5 rm    4.7261006055136034
           7          2  1.0  2   7 add   5.971125181217746
           7          3  0.1  0  24 add   2.010808085473232
           7          3  0.1  0   9 rm    1.714636860697099
           7          3  0.1  1  14 add   1.9399070076476388
           7          3  0.1  1   5 rm    1.6499604114416189
           7          3  0.1  2  22 add   2.0066491084383102
           7          3  0.1  2  11 rm    1.6929842872128218
           7          3 0.28  0  24 add   4.02372858704271
           7          3 0.28  0   9 rm    3.3871326983167864
           7          3 0.28  1  14 add   3.8173363507862352
           7          3 0.28  1   5 rm    3.2029936591332415
           7          3 0.28  2  22 add   4.006036567855807
           7          3 0.28  2  11 rm    3.3530246386249885
           7          3  1.0  0  24 add   10.17773543241396
           7          3  1.0  0   9 rm    8.208063299241282
           7          3  1.0  1  14 add   9.402279017331194
           7          3  1.0  1   5 rm    7.467310932099218
           7          3  1.0  2  22 add   10.135876376847712
           7          3  1.0  2  11 rm    8.137986682392718
           7          4 0.28  0  24 add   5.707613573097904
           7          4 0.28  0   9 rm    5.053917152930411
           7          4 0.28  1  34 add   5.943627025643522
           7          4 0.28  1  17 rm    5.252175593095656
           7          4 0.28  2  22 add   5.650467749087511
           7          4 0.28  2  11 rm    5.023893426223265
           7          4  1.0  0  24 add   13.329648991949748
           7          4  1.0  0   9 rm    11.441294839060225
           7          4  1.0  1  34 add   14.762829095732839
           7          4  1.0  1  17 rm    12.13571285285072
           7          4  1.0  2  22 add   13.242089639462256
           7          4  1.0  2  11 rm    11.371205777551419
           8          2  0.1  0   8 add   1.1530183573806108
           8          2  0.1  0   1 rm    0.891684279824615
           8          2  0.1  1  14 add   1.213991918452354
           8          2  0.1  1   5 rm    0.9438153005271729
           8          2  0.1  2   7 add   1.1255923844451625
           8          2 0.28  0   8 add   2.3724494327715293
           8          2 0.28  0   1 rm    1.7332603972769662
           8          2 0.28  1  14 add   2.5676025582296083
           8          2 0.28  1   5 rm    1.9124814916993549
           8          2 0.28  2   7 add   2.3212224238824195
           8          2  1.0  0   8 add   6.068065415133093
           8          2  1.0  0   1 rm    3.9466922206852
           8          2  1.0  1  14 add   6.87301441797001
           8          2  1.0  1   5 rm    4.72593829235226
           8          2  1.0  2   7 add   5.971003107208105
           8          3  0.1  0  24 add   1.9770873760404664
           8          3  0.1  0   9 rm    1.6962879487313223
           8          3  0.1  1  14 add   1.8874263747152737
           8          3  0.1  1   5 rm    1.6324495369831735
           8          3  0.1  2  22 add   1.9727934538001095
           8          3  0.1  2  11 rm    1.6792840751003382
           8          3 0.28  0  24 add   3.9904245620222007
           8          3 0.28  0   9 rm    3.38168376188058
           8          3 0.28  1  14 add   3.7702119842505053
           8          3 0.28  1   5 rm    3.1990673489361563
           8          3 0.28  2  22 add   3.976014676427146
