# Addition and removal energies using IMSRG
#
# is_hole: 0 => addition energy, 1 => removal energy
#
num_shells	num_filled	freq	method	is_hole	energy
7	1	0.5	HF+QPT2	1	1.16719204374648
7	1	0.5	HF+QPT2	0	1.9159198039728478
7	1	0.5	HF+QPT3	1	1.1718430253474676
7	1	0.5	HF+QPT3	0	1.9590631946827337
7	1	0.5	IMSRG	1	1.115878493279126
7	1	0.5	IMSRG	0	2.031452034200236
7	1	0.5	IMSRG+QPT2	1	1.1366565197747718
7	1	0.5	IMSRG+QPT2	0	1.9367942570641432
7	1	0.5	IMSRG+QPT3	1	1.1443343450624892
7	1	0.5	IMSRG+QPT3	0	1.9417520664663757
7	1	1.0	HF	1	2.1224999627345493
7	1	1.0	HF	0	3.4346804428714686
7	1	1.0	HF+QPT2	1	2.015234656237822
7	1	1.0	HF+QPT2	0	3.3642738925640328
7	1	1.0	HF+QPT3	1	2.016103867457219
7	1	1.0	HF+QPT3	0	3.402558638814563
7	1	1.0	IMSRG	1	1.9623309674076856
7	1	1.0	IMSRG	0	3.483642143465711
7	1	1.0	IMSRG+QPT2	1	1.9906984827403078
7	1	1.0	IMSRG+QPT2	0	3.378356921313232
7	1	1.0	IMSRG+QPT3	1	1.9981308575988421
7	1	1.0	IMSRG+QPT3	0	3.3809007638493935
7	2	0.1	HF	1	1.0597749649551687
7	2	0.1	HF	0	1.225154408187561
7	2	0.1	HF+QPT2	1	1.01874079759077
7	2	0.1	HF+QPT2	0	1.1611913840124446
7	2	0.1	HF+QPT3	1	1.0429529938273936
7	2	0.1	HF+QPT3	0	1.2268387657156166
7	2	0.1	IMSRG	1	0.9243939999453114
7	2	0.1	IMSRG	0	1.2754482892262193
7	2	0.1	IMSRG+QPT2	1	0.9360715935713434
7	2	0.1	IMSRG+QPT2	0	1.1838217436644682
7	2	0.1	IMSRG+QPT3	1	0.9414906209079873
7	2	0.1	IMSRG+QPT3	0	1.1829808743927814
7	2	0.28	HF	1	2.1398279714080397
7	2	0.28	HF	0	2.5140656270062554
7	2	0.28	HF+QPT2	1	2.091641462508758
7	2	0.28	HF+QPT2	0	2.435349170565009
7	2	0.28	HF+QPT3	1	2.115205306090839
7	2	0.28	HF+QPT3	0	2.508924658659739
7	2	0.28	IMSRG	1	1.9896487125083933
7	2	0.28	IMSRG	0	2.5859918961209303
7	2	0.28	IMSRG+QPT2	1	2.024868149655696
7	2	0.28	IMSRG+QPT2	0	2.4780171705149465
7	2	0.28	IMSRG+QPT3	1	2.037176926565424
7	2	0.28	IMSRG+QPT3	0	2.4760556023777376
7	2	0.5	HF	1	3.2172227074455733
7	2	0.5	HF	0	3.8301993712466618
7	2	0.5	HF+QPT2	1	3.1665265736579107
7	2	0.5	HF+QPT2	0	3.747256549891109
7	2	0.5	HF+QPT3	1	3.187053723614864
7	2	0.5	HF+QPT3	0	3.8200205490548496
7	2	0.5	IMSRG	1	3.0526877788964892
7	2	0.5	IMSRG	0	3.90890033693941
7	2	0.5	IMSRG+QPT2	1	3.105782043513066
7	2	0.5	IMSRG+QPT2	0	3.784223574214196
7	2	0.5	IMSRG+QPT3	1	3.120517435967948
7	2	0.5	IMSRG+QPT3	0	3.782144166503105
7	2	1.0	HF	1	5.300698330336621
7	2	1.0	HF	0	6.437362642472771
7	2	1.0	HF+QPT2	1	5.247444586213732
7	2	1.0	HF+QPT2	0	6.352609598464883
7	2	1.0	HF+QPT3	1	5.262978078300766
7	2	1.0	HF+QPT3	0	6.419118781481252
7	2	1.0	IMSRG	1	5.121087293767938
7	2	1.0	IMSRG	0	6.522889280071856
7	2	1.0	IMSRG+QPT2	1	5.196757002174017
7	2	1.0	IMSRG+QPT2	0	6.381333217691851
7	2	1.0	IMSRG+QPT3	1	5.211702091880811
7	2	1.0	IMSRG+QPT3	0	6.379030278115302
7	3	0.1	HF	1	1.9045207943839189
7	3	0.1	HF	0	2.0990677903362296
7	3	0.1	HF+QPT2	1	1.886106887566336
7	3	0.1	HF+QPT2	0	2.0609502783548947
7	3	0.1	HF+QPT3	1	1.9481597763551686
7	3	0.1	HF+QPT3	0	2.174594396382793
7	3	0.1	IMSRG	1	1.800139793758436
7	3	0.1	IMSRG	0	2.1956144538817726
7	3	0.1	IMSRG+QPT2	1	1.8331717634010556
7	3	0.1	IMSRG+QPT2	0	2.1372191719199884
7	3	0.1	IMSRG+QPT3	1	1.8477291554650002
7	3	0.1	IMSRG+QPT3	0	2.1263456910093623
7	3	0.28	HF	1	3.7028498762749464
7	3	0.28	HF	0	4.083482340045503
7	3	0.28	HF+QPT2	1	3.6932911109182354
7	3	0.28	HF+QPT2	0	4.031605724625373
7	3	0.28	HF+QPT3	1	3.7381399633976446
7	3	0.28	HF+QPT3	0	4.150239669011795
7	3	0.28	IMSRG	1	3.565629811168137
7	3	0.28	IMSRG	0	4.194656907559464
7	3	0.28	IMSRG+QPT2	1	3.6298177189227063
7	3	0.28	IMSRG+QPT2	0	4.094824883187252
7	3	0.28	IMSRG+QPT3	1	3.648966202553429
7	3	0.28	IMSRG+QPT3	0	4.081911539683088
7	3	0.5	HF	1	5.484759932282207
7	3	0.5	HF	0	6.066929851103539
7	3	0.5	HF+QPT2	1	5.475415032427777
7	3	0.5	HF+QPT2	0	6.007810245206162
7	3	0.5	HF+QPT3	1	5.504066051949697
7	3	0.5	HF+QPT3	0	6.117861258263839
7	3	0.5	IMSRG	1	5.326594098401783
7	3	0.5	IMSRG	0	6.1839494191948825
7	3	0.5	IMSRG+QPT2	1	5.4110164947490516
7	3	0.5	IMSRG+QPT2	0	6.060709747689718
7	3	0.5	IMSRG+QPT3	1	5.429405299334393
7	3	0.5	IMSRG+QPT3	0	6.04898077143634
7	3	1.0	HF	1	8.920275833211265
7	3	1.0	HF	0	9.945790247871129
7	3	1.0	HF+QPT2	1	8.910300869716728
7	3	1.0	HF+QPT2	0	9.880290184348382
7	3	1.0	HF+QPT3	1	8.922284440659467
7	3	1.0	HF+QPT3	0	9.972706177363742
7	3	1.0	IMSRG	1	8.741335313012028
7	3	1.0	IMSRG	0	10.067352957474379
7	3	1.0	IMSRG+QPT2	1	8.851607650093406
7	3	1.0	IMSRG+QPT2	0	9.919688954258982
7	3	1.0	IMSRG+QPT3	1	8.86675229766386
7	3	1.0	IMSRG+QPT3	0	9.91106096599444
7	4	0.28	HF	1	5.832966885175107
7	4	0.28	HF	0	5.999209163945993
7	4	0.28	HF+QPT2	1	5.8282456722973635
7	4	0.28	HF+QPT2	0	6.052982697010214
7	4	0.28	HF+QPT3	1	5.856728786941488
7	4	0.28	HF+QPT3	0	6.171947078283876
7	4	0.28	IMSRG	1	5.684429707776475
7	4	0.28	IMSRG	0	6.124335077360313
7	4	0.28	IMSRG+QPT2	1	5.76486841410979
7	4	0.28	IMSRG+QPT2	0	6.088061216530598
7	4	0.28	IMSRG+QPT3	1	5.780436764371593
7	4	0.28	IMSRG+QPT3	0	6.085441317067692
7	4	1.0	HF	1	13.258861231639521
7	4	1.0	HF	0	14.047024558314147
7	4	1.0	HF+QPT2	1	13.295639722792007
7	4	1.0	HF+QPT2	0	14.080900515701929
7	4	1.0	HF+QPT3	1	13.316792457226917
7	4	1.0	HF+QPT3	0	14.178672714692446
7	4	1.0	IMSRG	1	13.107342359734247
7	4	1.0	IMSRG	0	14.191750099336755
7	4	1.0	IMSRG+QPT2	1	13.253283060496925
7	4	1.0	IMSRG+QPT2	0	14.112474042958562
7	4	1.0	IMSRG+QPT3	1	13.265623218280098
7	4	1.0	IMSRG+QPT3	0	14.109340977475645
7	5	0.28	HF	1	8.632696114113461
7	5	0.28	HF	0	8.964081331313382
7	5	0.28	HF+QPT2	1	8.630560006185277
7	5	0.28	HF+QPT2	0	8.94212552832038
7	5	0.28	HF+QPT3	1	8.688912937731223
7	5	0.28	HF+QPT3	0	9.024515560572901
7	5	0.28	IMSRG	1	8.516137917519762
7	5	0.28	IMSRG	0	9.032158278457617
7	5	0.28	IMSRG+QPT2	1	8.60445325227746
7	5	0.28	IMSRG+QPT2	0	8.97579095765405
7	5	0.28	IMSRG+QPT3	1	8.620084118234606
7	5	0.28	IMSRG+QPT3	0	8.977428579691644
7	5	1.0	HF	1	18.57646264245556
7	5	1.0	HF	0	19.84033874009792
7	5	1.0	HF+QPT2	1	18.608334020192054
7	5	1.0	HF+QPT2	0	19.82741036452215
7	5	1.0	HF+QPT3	1	18.64861608513374
7	5	1.0	HF+QPT3	0	19.896493472599232
7	5	1.0	IMSRG	1	18.45393329619746
7	5	1.0	IMSRG	0	19.93641629076941
7	5	1.0	IMSRG+QPT2	1	18.59089937876831
7	5	1.0	IMSRG+QPT2	0	19.851953862367484
7	5	1.0	IMSRG+QPT3	1	18.599384498228027
7	5	1.0	IMSRG+QPT3	0	19.856280195784045
8	1	0.28	HF	1	0.8303133931452263
8	1	0.28	HF	0	1.2732696775996584
8	1	0.28	HF+QPT2	1	0.7401442980064343
8	1	0.28	HF+QPT2	0	1.2064365240149697
8	1	0.28	HF+QPT3	1	0.7522911485750332
8	1	0.28	HF+QPT3	0	1.255705127542239
8	1	0.28	IMSRG	1	0.6917396670480328
8	1	0.28	IMSRG	0	1.3194591140519818
8	1	0.28	IMSRG+QPT2	1	0.7060061699092461
8	1	0.28	IMSRG+QPT2	0	1.2345467513983248
8	1	0.28	IMSRG+QPT3	1	0.7128469186389693
8	1	0.28	IMSRG+QPT3	0	1.2443818075636068
8	1	0.5	HF	1	1.2644372315452754
8	1	0.5	HF	0	1.9839455048658432
8	1	0.5	HF+QPT2	1	1.164132936505109
8	1	0.5	HF+QPT2	0	1.9133498135811216
8	1	0.5	HF+QPT3	1	1.171809266613755
8	1	0.5	HF+QPT3	0	1.95914782005161
8	1	0.5	IMSRG	1	1.1155322164924555
8	1	0.5	IMSRG	0	2.0313760152630373
8	1	0.5	IMSRG+QPT2	1	1.1359881089846353
8	1	0.5	IMSRG+QPT2	0	1.9343202096382914
8	1	0.5	IMSRG+QPT3	1	1.143526872751941
8	1	0.5	IMSRG+QPT3	0	1.9418812156775076
8	1	1.0	HF	1	2.1224999627606254
8	1	1.0	HF	0	3.434668207714278
8	1	1.0	HF+QPT2	1	2.011612629560179
8	1	1.0	HF+QPT2	0	3.3612150949444066
8	1	1.0	HF+QPT3	1	2.0150421597254473
8	1	1.0	HF+QPT3	0	3.401659382826418
8	1	1.0	IMSRG	1	1.9611517037072768
8	1	1.0	IMSRG	0	3.4836848827568874
8	1	1.0	IMSRG+QPT2	1	1.9890772998099564
8	1	1.0	IMSRG+QPT2	0	3.3754002119201107
8	1	1.0	IMSRG+QPT3	1	1.9963843174747433
8	1	1.0	IMSRG+QPT3	0	3.3801073537147888
8	2	0.1	HF	1	1.050450080546521
8	2	0.1	HF	0	1.2178656454622274
8	2	0.1	HF+QPT2	1	1.007328499413278
8	2	0.1	HF+QPT2	0	1.14306841776971
8	2	0.1	HF+QPT3	1	1.0393693221238085
8	2	0.1	HF+QPT3	0	1.2184399296014181
8	2	0.1	IMSRG	1	0.929389481002859
8	2	0.1	IMSRG	0	1.2768094687707057
8	2	0.1	IMSRG+QPT2	1	0.9416899906960358
8	2	0.1	IMSRG+QPT2	0	1.1794539155670445
8	2	0.1	IMSRG+QPT3	1	0.94740927557201
8	2	0.1	IMSRG+QPT3	0	1.1863012989243098
8	2	0.28	HF	1	2.1380844412294957
8	2	0.28	HF	0	2.512270099456235
8	2	0.28	HF+QPT2	1	2.086192861604283
8	2	0.28	HF+QPT2	0	2.4266665538937957
8	2	0.28	HF+QPT3	1	2.115054677748247
8	2	0.28	HF+QPT3	0	2.506654765345453
8	2	0.28	IMSRG	1	1.9895953213931479
8	2	0.28	IMSRG	0	2.585283202504371
8	2	0.28	IMSRG+QPT2	1	2.0244177269542765
8	2	0.28	IMSRG+QPT2	0	2.4701484915643985
8	2	0.28	IMSRG+QPT3	1	2.036454143463628
8	2	0.28	IMSRG+QPT3	0	2.473982495422339
8	2	0.5	HF	1	3.217323528017534
8	2	0.5	HF	0	3.830346767045299
8	2	0.5	HF+QPT2	1	3.1608853832103
8	2	0.5	HF+QPT2	0	3.7407023120446756
8	2	0.5	HF+QPT3	1	3.1852534441047875
8	2	0.5	HF+QPT3	0	3.817977840396024
8	2	0.5	IMSRG	1	3.0515063779765903
8	2	0.5	IMSRG	0	3.909345672491077
8	2	0.5	IMSRG+QPT2	1	3.1035109387848308
8	2	0.5	IMSRG+QPT2	0	3.7768165924893897
8	2	0.5	IMSRG+QPT3	1	3.117826451356108
8	2	0.5	IMSRG+QPT3	0	3.7791900297201626
8	2	1.0	HF	1	5.30055324486949
8	2	1.0	HF	0	6.437795875397509
8	2	1.0	HF+QPT2	1	5.239876497848322
8	2	1.0	HF+QPT2	0	6.34540506598934
8	2	1.0	HF+QPT3	1	5.258371305417608
8	2	1.0	HF+QPT3	0	6.414892813340864
8	2	1.0	IMSRG	1	5.117358888658767
8	2	1.0	IMSRG	0	6.5232633522992325
8	2	1.0	IMSRG+QPT2	1	5.191484742039569
8	2	1.0	IMSRG+QPT2	0	6.372697080116749
8	2	1.0	IMSRG+QPT3	1	5.20616639866501
8	2	1.0	IMSRG+QPT3	0	6.373739582580737
8	3	0.28	HF	1	3.6760367567726338
8	3	0.28	HF	0	3.987836407142661
8	3	0.28	HF+QPT2	1	3.6566134470189686
8	3	0.28	HF+QPT2	0	3.929452528464424
8	3	0.28	HF+QPT3	1	3.6837882988372916
8	3	0.28	HF+QPT3	0	4.0421882658076935
8	3	0.28	IMSRG	1	3.507459676854927
8	3	0.28	IMSRG	0	4.094117972356197
8	3	0.28	IMSRG+QPT2	1	3.564343960895462
8	3	0.28	IMSRG+QPT2	0	3.9886703895905997
8	3	0.28	IMSRG+QPT3	1	3.580395668452
8	3	0.28	IMSRG+QPT3	0	3.977177585184523
8	3	0.5	HF	1	5.466181467274473
8	3	0.5	HF	0	5.980350700714959
8	3	0.5	HF+QPT2	1	5.44599547666553
8	3	0.5	HF+QPT2	0	5.909308155658491
8	3	0.5	HF+QPT3	1	5.46544535560252
8	3	0.5	HF+QPT3	0	6.014622469971022
8	3	0.5	IMSRG	1	5.2877951021687855
8	3	0.5	IMSRG	0	6.088441206526999
8	3	0.5	IMSRG+QPT2	1	5.367235189275243
8	3	0.5	IMSRG+QPT2	0	5.956471725491744
8	3	0.5	IMSRG+QPT3	1	5.384111254684863
8	3	0.5	IMSRG+QPT3	0	5.948546113257399
8	3	1.0	HF	1	8.911835071231181
8	3	1.0	HF	0	9.881680790850682
8	3	1.0	HF+QPT2	1	8.891722001817094
8	3	1.0	HF+QPT2	0	9.80214799049981
8	3	1.0	HF+QPT3	1	8.904440784766937
8	3	1.0	HF+QPT3	0	9.894330808452493
8	3	1.0	IMSRG	1	8.721373742076945
8	3	1.0	IMSRG	0	9.996487507740454
8	3	1.0	IMSRG+QPT2	1	8.82915061301434
8	3	1.0	IMSRG+QPT2	0	9.838162114609636
8	3	1.0	IMSRG+QPT3	1	8.84432417120159
8	3	1.0	IMSRG+QPT3	0	9.833891122870874
8	4	0.1	HF	1	2.9334944631232793
8	4	0.1	HF	0	3.117805311188953
8	4	0.1	HF+QPT2	1	2.9073995074923413
8	4	0.1	HF+QPT2	0	3.0872222551506536
8	4	0.1	HF+QPT3	1	2.9538875001888187
8	4	0.1	HF+QPT3	0	3.202533467704708
8	4	0.1	IMSRG	1	2.8279400320815022
8	4	0.1	IMSRG	0	3.1981538891815955
8	4	0.1	IMSRG+QPT2	1	2.866369847483453
8	4	0.1	IMSRG+QPT2	0	3.144488393679063
8	4	0.1	IMSRG+QPT3	1	2.878657400540293
8	4	0.1	IMSRG+QPT3	0	3.14075106207376
8	4	0.28	HF	1	5.513698982872918
8	4	0.28	HF	0	5.906903131297925
8	4	0.28	HF+QPT2	1	5.512253843730995
8	4	0.28	HF+QPT2	0	5.872282425052639
8	4	0.28	HF+QPT3	1	5.567086428894744
8	4	0.28	HF+QPT3	0	6.007667171203596
8	4	0.28	IMSRG	1	5.393459460299525
8	4	0.28	IMSRG	0	6.021674761412715
8	4	0.28	IMSRG+QPT2	1	5.473877373548053
8	4	0.28	IMSRG+QPT2	0	5.932891175209854
8	4	0.28	IMSRG+QPT3	1	5.491328765976892
8	4	0.28	IMSRG+QPT3	0	5.928309196925336
8	4	1.0	HF	1	12.915781749467241
8	4	1.0	HF	0	13.919157482055313
8	4	1.0	HF+QPT2	1	12.933527043656824
8	4	1.0	HF+QPT2	0	13.876383191193613
8	4	1.0	HF+QPT3	1	12.96175172517856
8	4	1.0	HF+QPT3	0	13.995305556800822
8	4	1.0	IMSRG	1	12.749228643798766
8	4	1.0	IMSRG	0	14.066488672472653
8	4	1.0	IMSRG+QPT2	1	12.886967029382605
8	4	1.0	IMSRG+QPT2	0	13.923175314366429
8	4	1.0	IMSRG+QPT3	1	12.900786462612963
8	4	1.0	IMSRG+QPT3	0	13.91904683960079
8	5	1.0	HF	1	18.09797676526757
8	5	1.0	HF	0	18.524171299299073
8	5	1.0	HF+QPT2	1	18.150623905446732
8	5	1.0	HF+QPT2	0	18.594825761407876
8	5	1.0	HF+QPT3	1	18.15648016896767
8	5	1.0	HF+QPT3	0	18.68481701615017
8	5	1.0	IMSRG	1	17.934953449490767
8	5	1.0	IMSRG	0	18.67532612099396
8	5	1.0	IMSRG+QPT2	1	18.097561136918785
8	5	1.0	IMSRG+QPT2	0	18.60757053237313
8	5	1.0	IMSRG+QPT3	1	18.10570206124994
8	5	1.0	IMSRG+QPT3	0	18.607123379289085
8	6	1.0	HF	1	24.278129861038398
8	6	1.0	HF	0	25.231984286847027
8	6	1.0	HF+QPT2	1	24.323240202132965
8	6	1.0	HF+QPT2	0	25.218990483806046
8	6	1.0	HF+QPT3	1	24.358983230737568
8	6	1.0	HF+QPT3	0	25.29024049967499
8	6	1.0	IMSRG	1	24.153084976653197
8	6	1.0	IMSRG	0	25.324609767920567
8	6	1.0	IMSRG+QPT2	1	24.306531505562187
8	6	1.0	IMSRG+QPT2	0	25.24255830583704
8	6	1.0	IMSRG+QPT3	1	24.310249826307203
8	6	1.0	IMSRG+QPT3	0	25.24944971661488
9	1	0.28	HF	1	0.8303060993241496
9	1	0.28	HF	0	1.2732706311737139
9	1	0.28	HF+QPT2	1	0.7380799745761676
9	1	0.28	HF+QPT2	0	1.2047163871222877
9	1	0.28	HF+QPT3	1	0.7530476479593746
9	1	0.28	HF+QPT3	0	1.2566135163505259
9	1	0.28	IMSRG	1	0.6918258765425508
9	1	0.28	IMSRG	0	1.3193312316601886
9	1	0.28	IMSRG+QPT2	1	0.7059727233870208
9	1	0.28	IMSRG+QPT2	0	1.2329707702097141
9	1	0.28	IMSRG+QPT3	1	0.7127402566986862
9	1	0.28	IMSRG+QPT3	0	1.245160037374917
9	1	0.5	HF	1	1.2644278855492814
9	1	0.5	HF	0	1.983938403420993
9	1	0.5	HF+QPT2	1	1.1617254194310902
9	1	0.5	HF+QPT2	0	1.911382199221724
9	1	0.5	HF+QPT3	1	1.1719535516962696
9	1	0.5	HF+QPT3	0	1.9594252764314632
9	1	0.5	IMSRG	1	1.1152572207410822
9	1	0.5	IMSRG	0	2.0313406993184255
9	1	0.5	IMSRG+QPT2	1	1.135499719730024
9	1	0.5	IMSRG+QPT2	0	1.9324729880037856
9	1	0.5	IMSRG+QPT3	1	1.1429458984142415
9	1	0.5	IMSRG+QPT3	0	1.9421413021513037
9	1	1.0	HF	1	2.1224985632528166
9	1	1.0	HF	0	3.434666111269886
9	1	1.0	HF+QPT2	1	2.0087711504675836
9	1	1.0	HF+QPT2	0	3.3589697739704194
9	1	1.0	HF+QPT3	1	2.0143561193956576
9	1	1.0	HF+QPT3	0	3.4012034685682813
9	1	1.0	IMSRG	1	1.9602677251651779
9	1	1.0	IMSRG	0	3.4837440178573944
9	1	1.0	IMSRG+QPT2	1	1.9878895187162162
9	1	1.0	IMSRG+QPT2	0	3.373236429888352
9	1	1.0	IMSRG+QPT3	1	1.995111335767825
9	1	1.0	IMSRG+QPT3	0	3.3796413508768324
9	2	0.1	HF	1	1.049957543596293
9	2	0.1	HF	0	1.213712315389085
9	2	0.1	HF+QPT2	1	1.0042966961065092
9	2	0.1	HF+QPT2	0	1.138985116935853
9	2	0.1	HF+QPT3	1	1.0410447016367936
9	2	0.1	HF+QPT3	0	1.218783830397331
9	2	0.1	IMSRG	1	0.930361154168501
9	2	0.1	IMSRG	0	1.2689849970116194
9	2	0.1	IMSRG+QPT2	1	0.9427259408612257
9	2	0.1	IMSRG+QPT2	0	1.181733470859901
9	2	0.1	IMSRG+QPT3	1	0.9484533865651785
9	2	0.1	IMSRG+QPT3	0	1.1936188524417843
9	2	0.28	HF	1	2.1381009435986162
9	2	0.28	HF	0	2.511990348522199
9	2	0.28	HF+QPT2	1	2.082393757858459
9	2	0.28	HF+QPT2	0	2.4226880414316554
9	2	0.28	HF+QPT3	1	2.1149120697337196
9	2	0.28	HF+QPT3	0	2.507020350141426
9	2	0.28	IMSRG	1	1.9895380593316383
9	2	0.28	IMSRG	0	2.584087568555991
9	2	0.28	IMSRG+QPT2	1	2.024004550316058
9	2	0.28	IMSRG+QPT2	0	2.4660134075340743
9	2	0.28	IMSRG+QPT3	1	2.0358596081288365
9	2	0.28	IMSRG+QPT3	0	2.474507813674864
9	2	0.5	HF	1	3.217304962060743
9	2	0.5	HF	0	3.8303308264742366
9	2	0.5	HF+QPT2	1	3.1564589839325796
9	2	0.5	HF+QPT2	0	3.7358626282612297
9	2	0.5	HF+QPT3	1	3.184119116467644
9	2	0.5	HF+QPT3	0	3.8170135259560114
9	2	0.5	IMSRG	1	3.050664189420266
9	2	0.5	IMSRG	0	3.9091540974903296
9	2	0.5	IMSRG+QPT2	1	3.101994894975402
9	2	0.5	IMSRG+QPT2	0	3.7717091029994703
9	2	0.5	IMSRG+QPT3	1	3.116058527620423
9	2	0.5	IMSRG+QPT3	0	3.77810574559514
9	2	1.0	HF	1	5.3005503453575775
9	2	1.0	HF	0	6.437530048806054
9	2	1.0	HF+QPT2	1	5.234656474637025
9	2	1.0	HF+QPT2	0	6.339809600503543
9	2	1.0	HF+QPT3	1	5.255938530279337
9	2	1.0	HF+QPT3	0	6.412589171654482
9	2	1.0	IMSRG	1	5.115083709165233
9	2	1.0	IMSRG	0	6.523208551046759
9	2	1.0	IMSRG+QPT2	1	5.188209788301134
9	2	1.0	IMSRG+QPT2	0	6.367044348674181
9	2	1.0	IMSRG+QPT3	1	5.202639366975273
9	2	1.0	IMSRG+QPT3	0	6.371181008349417
9	3	0.1	HF	1	1.8231537567885923
9	3	0.1	HF	0	1.9835615005726452
9	3	0.1	HF+QPT2	1	1.7936902684172769
9	3	0.1	HF+QPT2	0	1.91593412277253
9	3	0.1	HF+QPT3	1	1.8367900847420533
9	3	0.1	HF+QPT3	0	2.021470293442948
9	3	0.1	IMSRG	1	1.687757210427702
9	3	0.1	IMSRG	0	2.0763029591510165
9	3	0.1	IMSRG+QPT2	1	1.710257228739484
9	3	0.1	IMSRG+QPT2	0	1.9696194719196027
9	3	0.1	IMSRG+QPT3	1	1.7203167081599025
9	3	0.1	IMSRG+QPT3	0	1.9517840419651873
9	3	0.28	HF	1	3.6339547111796446
9	3	0.28	HF	0	3.963511524986771
9	3	0.28	HF+QPT2	1	3.6041227441442043
9	3	0.28	HF+QPT2	0	3.8777808873277326
9	3	0.28	HF+QPT3	1	3.6322560950174894
9	3	0.28	HF+QPT3	0	3.987917863019161
9	3	0.28	IMSRG	1	3.474125490051417
9	3	0.28	IMSRG	0	4.061654980096697
9	3	0.28	IMSRG+QPT2	1	3.5266609507483575
9	3	0.28	IMSRG+QPT2	0	3.924426137215634
9	3	0.28	IMSRG+QPT3	1	3.5409489966025345
9	3	0.28	IMSRG+QPT3	0	3.9169858907162745
9	3	0.5	HF	1	5.437688262408282
9	3	0.5	HF	0	5.963072139248742
9	3	0.5	HF+QPT2	1	5.409295431467302
9	3	0.5	HF+QPT2	0	5.872130909981403
9	3	0.5	HF+QPT3	1	5.4319822435131
9	3	0.5	HF+QPT3	0	5.977921388783345
9	3	0.5	IMSRG	1	5.261668632447443
9	3	0.5	IMSRG	0	6.0683629185871535
9	3	0.5	IMSRG+QPT2	1	5.338052181946039
9	3	0.5	IMSRG+QPT2	0	5.91375034839301
9	3	0.5	IMSRG+QPT3	1	5.354097340142783
9	3	0.5	IMSRG+QPT3	0	5.910100732473477
9	3	1.0	HF	1	8.901160764538107
9	3	1.0	HF	0	9.874869878153632
9	3	1.0	HF+QPT2	1	8.874464376091316
9	3	1.0	HF+QPT2	0	9.781986465512215
9	3	1.0	HF+QPT3	1	8.891659894254481
9	3	1.0	HF+QPT3	0	9.876827165918803
9	3	1.0	IMSRG	1	8.707480657812253
9	3	1.0	IMSRG	0	9.990030443596568
9	3	1.0	IMSRG+QPT2	1	8.814171486790233
9	3	1.0	IMSRG+QPT2	0	9.815993771555835
9	3	1.0	IMSRG+QPT3	1	8.829472581994843
9	3	1.0	IMSRG+QPT3	0	9.814799593489418
9	4	0.28	HF	1	5.4386170216830365
9	4	0.28	HF	0	5.700539882461735
9	4	0.28	HF+QPT2	1	5.443031412194274
9	4	0.28	HF+QPT2	0	5.6877824588366055
9	4	0.28	HF+QPT3	1	5.4870146333575205
9	4	0.28	HF+QPT3	0	5.835372141535623
9	4	0.28	IMSRG	1	5.287067635835185
9	4	0.28	IMSRG	0	5.83366825956894
9	4	0.28	IMSRG+QPT2	1	5.370169065927649
9	4	0.28	IMSRG+QPT2	0	5.751041349438358
9	4	0.28	IMSRG+QPT3	1	5.3896046390031795
9	4	0.28	IMSRG+QPT3	0	5.742015889177131
9	4	1.0	HF	1	12.878023623372346
9	4	1.0	HF	0	13.727506119044927
9	4	1.0	HF+QPT2	1	12.885100321267263
9	4	1.0	HF+QPT2	0	13.673427315630988
9	4	1.0	HF+QPT3	1	12.901995435393973
9	4	1.0	HF+QPT3	0	13.790885260170743
9	4	1.0	IMSRG	1	12.680532463740478
9	4	1.0	IMSRG	0	13.872369822359172
9	4	1.0	IMSRG+QPT2	1	12.818258240690259
9	4	1.0	IMSRG+QPT2	0	13.716924574691307
9	4	1.0	IMSRG+QPT3	1	12.832598091396797
9	4	1.0	IMSRG+QPT3	0	13.711626829102782
9	5	0.1	HF	1	4.23182659563746
9	5	0.1	HF	0	4.305216155335365
9	5	0.1	HF+QPT2	1	4.212632065514403
9	5	0.1	HF+QPT2	0	4.270679149016135
9	5	0.1	HF+QPT3	1	4.261926599675895
9	5	0.1	HF+QPT3	0	4.3908960902028085
9	5	0.1	IMSRG	1	4.0935621633116686
9	5	0.1	IMSRG	0	4.367341346842445
9	5	0.1	IMSRG+QPT2	1	4.1427262939028955
9	5	0.1	IMSRG+QPT2	0	4.328205884841702
9	5	0.1	IMSRG+QPT3	1	4.1576524602288325
9	5	0.1	IMSRG+QPT3	0	4.327730514955475
9	5	0.28	HF	1	7.714573316290405
9	5	0.28	HF	0	7.996096316192049
9	5	0.28	HF+QPT2	1	7.712921830980213
9	5	0.28	HF+QPT2	0	7.961419118548376
9	5	0.28	HF+QPT3	1	7.759787002506674
9	5	0.28	HF+QPT3	0	8.094202188644909
9	5	0.28	IMSRG	1	7.569696372239329
9	5	0.28	IMSRG	0	8.098082929016012
9	5	0.28	IMSRG+QPT2	1	7.6624670589710115
9	5	0.28	IMSRG+QPT2	0	8.01236843702359
9	5	0.28	IMSRG+QPT3	1	7.679232181921728
9	5	0.28	IMSRG+QPT3	0	8.012756718906521
9	5	1.0	HF	1	17.409525299740785
9	5	1.0	HF	0	18.34969521891932
9	5	1.0	HF+QPT2	1	17.44366452555869
9	5	1.0	HF+QPT2	0	18.32109846044658
9	5	1.0	HF+QPT3	1	17.471713931296726
9	5	1.0	HF+QPT3	0	18.448109007810036
